,cosine,braycurtis,chebyshev,canberra,lab_num,euclidean
81,0.2444236278533935,0.4044490127256048,0.0733140391319035,0.4785339574354891,0,0.27055505550130926
82,0.5820737481117249,0.6085588498695795,0.1737771861177051,0.7139876183573776,0,0.527609383897845
83,0.4124348759651184,0.525513827877724,0.2030408262404579,0.6302451008899789,0,0.4244044975718384
84,0.4715496897697449,0.5455113946157573,0.1287266024182625,0.6775774129607296,0,0.48957194187027786
85,0.4840213060379028,0.5326194899678286,0.4773695011227802,0.6798950970576049,0,0.5456830016178218
86,0.4212510585784912,0.5142390956232323,0.1392736860188621,0.6099765458947782,0,0.5009968928277174
87,0.6513563394546509,0.6669942724831156,0.2504679254729284,0.9084611768366908,0,0.706449945841869
88,0.6237469911575317,0.648467237673548,0.266097484398489,0.7739065365306098,0,0.6321306662924443
89,0.5449115633964539,0.6070258001085372,0.1623920481106893,0.6770606047068183,0,0.48389929385688857
90,0.5467686057090759,0.6028284227406262,0.1678396451181761,0.7183539414989696,0,0.5941990620662646
91,0.4681837558746338,0.5788051957149063,0.1795859136088952,0.6623534616790644,0,0.4808581472757899
92,0.48111492395401,0.5455744279078422,0.2381618183376165,0.673424405848796,0,0.4285749494738972
93,0.6062288582324982,0.6108436407818076,0.2551617213076793,0.6941716590870656,0,0.489590626360186
94,0.5858955979347229,0.6430771055003732,0.2950654107597025,0.6942401575127329,0,0.5823396352563234
95,0.5347962081432343,0.6002361034662524,0.2625190826151629,0.5547105803002538,0,0.4622367789832432
96,0.3266243934631347,0.4793182715265853,0.0858951252641401,0.5862608411054658,0,0.37888582266234105
97,0.4469887614250183,0.5275395326454116,0.1413259896572949,0.6643272166611406,0,0.5281011424628281
98,0.6877467036247253,0.6910441519011162,0.2034171427489494,0.7639551620384587,0,0.6512245555008253
99,0.6728531420230865,0.685108097977278,0.1724481412463847,0.7546758832282424,0,0.555938696864695
100,0.6670694351196289,0.6545193288206478,0.2644345173378772,0.8150196774318491,0,0.6273094532747696
101,0.464020311832428,0.5729853087167219,0.2624078644528525,0.6052869652063045,0,0.5261081097185822
102,0.6715839207172394,0.6724213893446069,0.2243097544096115,0.6904085655003805,0,0.5741715015217181
103,0.4608864784240722,0.5414171551653828,0.2198730015136621,0.6565163987345862,0,0.49489874243395326
104,0.5432251393795013,0.5927517250234718,0.1623161909964833,0.6792277187598418,0,0.5221326157178017
105,0.7143468856811523,0.6987870658779458,0.2713477360934647,0.7377500727312384,0,0.7977935614937987
106,0.4800340533256531,0.5816038801706785,0.2126442346853138,0.6353370638435271,0,0.5197134045096645
107,0.3020988702774048,0.4713686119104864,0.1560211699999788,0.4643393766907783,0,0.42820857367013954
108,0.6678848564624786,0.6765279989767393,0.1641930522427726,0.7246139227862821,0,0.5813093454394488
109,0.6442835628986359,0.6407828051497253,0.4200682490131335,0.7034635374936454,1,0.5710303560423282
110,0.6557093858718872,0.6847193724707419,0.232556398620593,0.760053364231284,1,0.671520767049939
111,0.4764596819877624,0.5620913362820638,0.128951350717811,0.7118895014169629,0,0.5245244148124552
112,0.6501550376415253,0.6664314084490744,0.1990375564751591,0.7537430659878602,0,0.5880779862950803
113,0.4952070713043213,0.6039283283971277,0.1285246818290525,0.6583736240589734,0,0.5237964572516925
114,0.6450835466384888,0.6564575440826227,0.2685773817156514,0.7536132662864049,0,0.6244408309146319
115,0.5688416659832001,0.5992677218146945,0.1273460370109221,0.7501048731005256,0,0.5547669826686145
116,0.690268874168396,0.7099876167070661,0.4055915868059825,0.6236383514715053,0,0.7149752360595536
117,0.4475724697113037,0.5678247870804393,0.1736651648483146,0.6519234081760895,0,0.4145086016799723
118,0.3297978639602661,0.5064628382244335,0.1379654489218908,0.5570326128656485,0,0.3247488345895145
119,0.5121212601661682,0.5795202428853397,0.2444469100102211,0.6554846618628346,0,0.4786770403897057
120,0.4308387041091919,0.51189212198336,0.3170460621579083,0.6611735571358431,0,0.4794068418146039
121,0.7759824395179749,0.7352679736292517,0.4166319728464142,0.8680917660793578,1,0.7595572279881305
122,0.7447456121444702,0.7242232955617385,0.2364693553442432,0.86240282069224,1,0.7672216180408707
123,0.6764379143714905,0.6804761193676471,0.2480841089664447,0.8295299465272467,0,0.7204922619398924
124,0.5509637892246246,0.617338740523992,0.211489220684602,0.7468505741267418,0,0.400195421940419
125,0.5585483014583588,0.630651977922559,0.1632856385885261,0.6796892839357641,0,0.5347215981040898
126,0.5625122487545013,0.5849729377802468,0.2151585195874531,0.6814797894233185,0,0.4583997591790515
127,0.3503122329711914,0.4622318925249872,0.1711984092833727,0.5550139906092048,0,0.4368380422114895
128,0.6040988266468048,0.6424634200360979,0.2221548234209679,0.7087166533226713,0,0.5158181185987857
129,0.5724828243255615,0.6009597138302812,0.2201028604946298,0.6959552615319392,0,0.6046554311932366
130,0.6359869539737701,0.652033800463932,0.2333444656954149,0.7917830811036638,1,0.7267299928487266
131,0.5247252285480499,0.5861445436706019,0.2660886745571856,0.7762470795235067,0,0.5637217088434967
132,0.529901534318924,0.5855744755929744,0.3380553433743946,0.7537390596738832,0,0.6111136882526971
133,0.5265078544616699,0.5608873012737461,0.179797349800176,0.648770173199818,0,0.5159876311749916
134,0.7476280033588409,0.7052800352474959,0.245316967016952,0.7762560205750283,0,0.6850480304327318
135,0.7496469616889954,0.7271298028581666,0.1611726881972536,0.8107348471240835,0,0.6061927221852826
136,0.5441757440567017,0.6327269557775997,0.2392938099353642,0.787197516513369,1,0.5000549241029413
137,0.7022815346717834,0.6834734096121984,0.3089796059718167,0.7169436238435271,0,0.6209918830488608
138,0.6848219335079193,0.6928257394781662,0.1997640033340139,0.7271649610128742,0,0.6876561762526372
139,0.5215114057064056,0.6025475865414175,0.1642105259059103,0.7055810551187226,0,0.5433737461743084
140,0.6029180884361267,0.6328609978532606,0.3694938704799034,0.6979546633737658,0,0.6965555250413115
141,0.574722558259964,0.5950033668041688,0.1549140747217155,0.7605222668878867,0,0.6323020841949237
142,0.6684797704219818,0.654919098126568,0.2232310355815132,0.7442731948249285,0,0.5450441026948121
143,0.5690804123878479,0.6209042944453517,0.1885941710342104,0.7164821666997822,0,0.5020663954885439
144,0.4647718667984009,0.533210042368409,0.1882912779821063,0.7053540306794711,0,0.6295538047007073
145,0.6488797664642334,0.6492697867587944,0.5212249884772386,0.7498103172979033,0,0.7122591012634357
146,0.689696729183197,0.7045564893730142,0.3890062087721634,0.7736973559124963,0,0.6074583505280067
147,0.4393956065177917,0.5354511361185044,0.1520177785517891,0.6794940317171688,0,0.4377083460835258
148,0.6555952727794647,0.6561461320322414,0.2142717920246648,0.7131354656103855,0,0.6483443782587707
149,0.3438791632652282,0.4773615599922919,0.1210542527793163,0.5424579893229223,0,0.3056637651979157
150,0.5983378291130066,0.6400216540774109,0.1490049588455078,0.7351437847135202,0,0.5546767562502424
151,0.4816295504570007,0.5916320422289741,0.2711744109836234,0.5982778777489969,0,0.5153270975794566
152,0.6411561667919159,0.651222179018695,0.1865622371117193,0.7775420009254536,1,0.6357230667879704
153,0.4522162675857544,0.548763802392187,0.1756061043049679,0.6729802587140007,0,0.6086768988731333
154,0.6474237143993378,0.657486051996149,0.2208861576001272,0.7393560826549092,0,0.6755355353568093
155,0.7796185463666916,0.7379084260314596,0.1852239930138445,0.8639039382411174,0,0.5859836639476483
156,0.6283495724201202,0.6420132383354203,0.1813551341698675,0.7355345714335778,0,0.47415367289207955
157,0.8199867010116577,0.7565911261934033,0.2861926594017276,0.7747497369796553,0,0.5727275715170748
158,0.6701084077358246,0.64500846922169,0.4742350471987248,0.8117593081415831,0,0.6858695948294485
159,0.4611589312553406,0.5310156021580259,0.1583898491548308,0.6347773291141304,0,0.5020086825410974
160,0.5595526695251465,0.6289156783542067,0.2252608278851238,0.7149559773668362,0,0.6073448914215251
161,0.3874618411064148,0.5243549986071128,0.1706197341272639,0.6178114610979667,0,0.3761916913115755
162,0.4805818200111389,0.558381242810157,0.148846089663109,0.6806357382448219,0,0.4732815251559076
163,0.628335028886795,0.6563893549734009,0.180017449813291,0.6762287694709069,0,0.4700548243806226
164,0.5772847235202789,0.6348461735180133,0.1701569740930554,0.6843099108783964,0,0.6102425853728687
165,0.5371906757354736,0.5991824951741689,0.1979213593166542,0.6647127555908273,0,0.4804676168518549
166,0.4646710157394409,0.5477662649549802,0.159133234272103,0.6512224110652488,0,0.5215039809718138
167,0.4841386079788208,0.5701067666603415,0.2285719897033885,0.657237666531535,0,0.5579315452225273
168,0.5098380446434021,0.5956047653722689,0.1581599415007068,0.684886318486721,0,0.5543985786143076
169,0.5415259301662445,0.6024707276908007,0.3113959118101788,0.6309994332923675,0,0.5546768177123802
170,0.547289103269577,0.6256487252664467,0.1799210039539395,0.6605880220139292,0,0.4659127065241153
171,0.6914911270141602,0.6957920370959346,0.2980871863267564,0.6822988363504915,0,0.6651898595401154
172,0.7557120621204376,0.7220610870962401,0.2241683588903503,0.8376661901440577,0,0.6819888139831035
173,0.5677813291549683,0.6535930502094968,0.2166681905420707,0.7443728779704352,0,0.5823183693566253
174,0.6182174384593964,0.6072922413482973,0.3262029917393623,0.730498421024978,0,0.8088799789959291
175,0.552673876285553,0.6005544049884939,0.2195914273040491,0.7767361749868288,0,0.5796514657329298
176,0.56911700963974,0.5842297124771225,0.3954487337690538,0.6889869523175617,0,0.6250941119778998
177,0.5012264847755432,0.5625594620576921,0.1457236093355211,0.7065625330612174,0,0.4808578399651007
178,0.6155802309513092,0.6438657174078156,0.1714579345531491,0.764774001833395,0,0.5102100672922827
179,0.7166238725185394,0.6882478434393554,0.352627794353286,0.783803123523838,0,0.5590272922162183
180,0.3586039543151855,0.4981583728260825,0.1891047281079763,0.6085338326870208,0,0.3264018895182117
181,0.7550873011350632,0.7212901313600397,0.296800268072276,0.841711971509041,0,0.8332913879851693
182,0.4545422196388244,0.583200080565586,0.229202939829441,0.6580252841091186,0,0.544427514527844
183,0.5799677073955536,0.6066448841927295,0.2149757762218538,0.6060965472575989,0,0.4866008621263347
184,0.5716065466403961,0.6171679251177619,0.2340443613474686,0.724623904525567,0,0.5165531443054016
185,0.3352805376052856,0.4792432914926477,0.1577882002689143,0.6357480578527736,0,0.44051028202409026
186,0.6206584572792053,0.6431901872730672,0.2861436455332608,0.7294913421694517,1,0.6880642848479989
187,0.4660791158676147,0.5630476260565686,0.16046809558561,0.6559639826159999,0,0.4402641261619783
188,0.3077252507209778,0.4304229500503368,0.121302692737729,0.5346161506188117,0,0.44127972652790537
189,0.5951416194438934,0.6442858275834639,0.1547751615334293,0.7098269482730543,0,0.48024002255537546
190,0.7516169250011444,0.7291177802929497,0.2108541333402579,0.7811366914214385,0,0.6515349392969965
191,0.3033773303031921,0.4363614589474425,0.2377869133506598,0.6060237308214288,0,0.6253338757776747
192,0.6718961894512177,0.6432662215280903,0.2313552668042186,0.7420412092144771,0,0.6783913735922732
193,0.5007238388061523,0.5753179203874719,0.1099352474230545,0.7117276598661747,0,0.4561526419569103
194,0.5278030931949615,0.5739657628627634,0.2439052507895333,0.7016793999278766,0,0.5180472274145351
195,0.5782756805419922,0.6275785561381075,0.2219030371830547,0.800301135705923,1,0.5483358918740862
196,0.738830029964447,0.7063326498123357,0.2687931498178492,0.7899939906441088,0,0.6408026051710525
197,0.4329133033752441,0.5378281327911447,0.1303178860878271,0.6147754615539672,0,0.46023803026017684
198,0.5320577323436737,0.6023701628804472,0.2070590143281847,0.7074531221395707,0,0.5557668487272506
199,0.4859481453895569,0.5398103400263803,0.2774376240724387,0.5510016003826707,0,0.44094113161045845
200,0.5820492208003998,0.5973174022511009,0.2879320433178436,0.6945134032984067,0,0.6091021554049566
201,0.6748369038105011,0.7017067737995988,0.250734386667488,0.8298330018050538,1,0.7546660095954383
202,0.6122516691684723,0.6356763705834374,0.229953358217809,0.7096075908752927,0,0.5375240257417571
203,0.593784362077713,0.6250096664221998,0.2438752194520517,0.7150353428208845,0,0.510545035943596
204,0.3194494247436523,0.4593953155606459,0.1036961397149325,0.486141579733662,0,0.3216827343804464
205,0.6480165421962738,0.7001310564645523,0.2028472530975658,0.7203446833972399,0,0.5828460832722541
206,0.5927149057388306,0.6407423559627404,0.2408710879041828,0.782926063799556,0,0.6601227365088803
207,0.5170776844024658,0.580689444858895,0.1524623591620926,0.6531023595488875,0,0.4471113770919273
208,0.4500895142555237,0.5246609308224486,0.176499743455961,0.632013553695073,0,0.4959124374736069
209,0.6375837624073029,0.6478749482357304,0.1972114126578096,0.7919176992208848,0,0.5904865030912306
210,0.4803104400634765,0.5658527459843105,0.2643738705850375,0.6786988448278847,0,0.5486222439743558
211,0.5946060717105865,0.6072356675582565,0.2173295613908559,0.7683831542147742,0,0.5766001164369471
212,0.4411101937294006,0.5408765955151711,0.2343458915511942,0.6693816398929365,0,0.5427696348213251
213,0.594461053609848,0.639683623561645,0.2116983205643769,0.7734329103146441,0,0.8086758017739726
214,0.5948558747768402,0.6748573091398257,0.209926398643226,0.7672801334282201,0,0.6052057631755963
215,0.3222292065620422,0.4700989031722514,0.1143183625006817,0.6148613359895089,0,0.37346031390526946
216,0.4988542199134826,0.5523232259054327,0.3370449616578427,0.6775323729803197,0,0.5175611233662346
217,0.4628814458847046,0.536084532002495,0.1655641507211986,0.6329828015717137,0,0.3750482496989086
218,0.3548915982246399,0.4709068838736915,0.1455722966606491,0.5217594280408203,0,0.3814631144890429
219,0.4697174429893493,0.5908658699144745,0.1748765423641053,0.6135568373767476,0,0.5182014973805529
220,0.4311487078666687,0.4999073405694825,0.179787542159167,0.5966009018467683,0,0.42656446148250027
221,0.743782639503479,0.7137795155157542,0.359906475503494,0.7913436786274924,0,0.667260518964473
222,0.5554731786251068,0.6321119882650896,0.2106737749593208,0.7393064632738745,0,0.5036940358232378
223,0.6012961566448212,0.58972906834443,0.3275769619340142,0.7091213516644458,0,0.6574366566981739
224,0.4740715622901916,0.5571993468208919,0.1477702182146584,0.659373780232421,0,0.4368700025231744
225,0.7428553998470306,0.7256563288592325,0.2152445980644973,0.7630181218311233,1,0.6399733580071038
226,0.3108537793159485,0.4243298943459282,0.1714036639837942,0.4862910345547234,0,0.4312577717912973
227,0.3996168375015259,0.479807082011658,0.2060385572682638,0.5914626160014523,0,0.47243783438956277
228,0.569362074136734,0.6082470730526012,0.1610016263891836,0.7519723195370766,0,0.48727061504254787
229,0.539863258600235,0.632386363308921,0.2300630431756937,0.6025480654786449,0,0.6172937676762228
230,0.6235823333263397,0.6210127409413426,0.4656486643562655,0.7934898473766413,0,0.7558334829040068
231,0.624204009771347,0.6106129846223052,0.205452289099761,0.7058931576580675,0,0.5732676393224125
232,0.5092974603176117,0.6129003804800802,0.1324517415997615,0.6904254355644989,0,0.529044893589602
233,0.5209693610668182,0.6299071798223457,0.2728482564946843,0.6048220422971288,0,0.5490403708981879
234,0.6456993222236633,0.6258678416324434,0.2087235145932222,0.7612020431597178,1,0.6868758529504216
235,0.7459582984447479,0.7253065466995521,0.1813517513854996,0.5726755431027141,1,0.4328597824145054
236,0.4394437670707702,0.5294128096762485,0.2330123444129094,0.725274079143588,1,0.606876918703892
237,0.6973682641983032,0.6716219027102346,0.4228066007906321,0.8243423285099495,0,0.744627521543747
238,0.5419228971004486,0.6193395961032113,0.2065673911122476,0.6222283173856143,0,0.5484357678481017
239,0.6335943341255188,0.6281616013117349,0.3324489258576654,0.718089348508408,0,0.582829119722206
240,0.673178493976593,0.6781874061601745,0.2058332295581078,0.7503965223619776,0,0.5097109332707568
241,0.4886975884437561,0.5540833250099839,0.1780791873802382,0.6972234520910104,0,0.5707481833674328
242,0.4747943878173828,0.5823014295903494,0.142614307265021,0.6206868598371015,0,0.4553605793863642
243,0.6130006313323975,0.6337628697962259,0.27578709300328,0.7733097887547599,0,0.6221013975614313
244,0.7559507340192795,0.7375279030771315,0.2641326707586351,0.7984980793245698,0,0.5694849520480852
245,0.4855302572250366,0.5707891586027009,0.2484101947775601,0.6973473294188407,0,0.5891293576252395
246,0.6895563304424286,0.6892506768436374,0.3847669715447723,0.6607649613528906,0,0.5791418831479684
247,0.6447298228740692,0.6363412627300717,0.2660625127356356,0.7102121264134492,0,0.5625973819557029
248,0.7387689650058746,0.7379121005467074,0.327248807513753,0.809300119508665,0,0.7483204740968051
249,0.579466700553894,0.6389245067264847,0.1912981595633102,0.7422149901951381,0,0.5920265598794802
250,0.485264778137207,0.5462270001256873,0.2207439589737859,0.6645996245429565,0,0.5013446456037047
251,0.6347662210464478,0.6273708392630318,0.2142830111872086,0.7196492834807237,0,0.6380659420208908
252,0.5027312636375427,0.5513440654466911,0.3315375696777528,0.6858283484430329,0,0.5614331046783029
253,0.5238780677318573,0.5837161125313854,0.2538439686086371,0.7011194259940928,0,0.5966764779189511
254,0.4511878490447998,0.5548673064279389,0.185126890066882,0.6968548073066795,0,0.5391381444061227
255,0.4224056005477905,0.5695037157085594,0.2015568303758266,0.6576107300344328,0,0.5049041023933403
256,0.7494156956672668,0.7265020597472124,0.2351419410236612,0.8258696400783255,0,0.663487481245789
257,0.6539064943790436,0.6576037494579106,0.2003732939054808,0.7352060906159815,0,0.5415699553525202
258,0.5208789110183716,0.6002765202809683,0.2037432772332211,0.6819448038348587,0,0.5442730601754127
259,0.6379052996635437,0.7012157145879052,0.1780212419875771,0.7540307838351882,0,0.5390504379354026
260,0.5023799240589142,0.5716881481546829,0.1707829352205798,0.6496833036301347,0,0.5604179345473407
261,0.7395218908786774,0.7099254684346437,0.3615339598331105,0.8054078349703632,0,0.6279921747020705
262,0.7527844160795212,0.7164067835306868,0.2322519967006414,0.8491903623757692,1,0.6723168861215836
263,0.4354239106178283,0.548776366866488,0.1405898203354549,0.6890558002004005,0,0.4591526089056457
264,0.7903390973806381,0.75851182984872,0.276634151943625,0.8594274870848634,0,0.7324898556357332
265,0.6177539229393005,0.6073462887491915,0.2348771833895747,0.7073449048656101,0,0.645553628427296
266,0.5056078732013702,0.579981235668605,0.1432377617249922,0.6328083632429881,1,0.4660689432785444
267,0.6128551959991455,0.596173941421843,0.2709254964619361,0.6687604885252586,0,0.6139879651295176
268,0.5264690518379211,0.6175586654354737,0.1739445731024691,0.6473257692327624,0,0.4564849677362959
269,0.61566561460495,0.6053344195805936,0.3638935857808772,0.752356629452772,1,0.6542382899684404
270,0.7220180630683899,0.7223065702048568,0.2858422126758479,0.6255131764379195,0,0.5751432793833541
271,0.4495500326156616,0.5711101903820632,0.1081630091263871,0.6723783080998308,0,0.3649414157499218
272,0.4290454983711242,0.5223600546582703,0.165956797073653,0.6233224139205541,0,0.4307776910325066
273,0.5873405635356903,0.6302023615767921,0.3969542431688016,0.7859992412212832,0,0.7008134375655389
274,0.4245520234107971,0.5390461257692218,0.1624349291614532,0.6805801515536337,0,0.46999993869151757
275,0.4446175098419189,0.5571895772284631,0.2292293936899292,0.6771130050434678,0,0.4540400653545351
276,0.4972200989723205,0.593276890905386,0.2179862109434729,0.6877028593441302,0,0.5825097624539078
277,0.4401127696037292,0.5235455294607917,0.1480757882903629,0.656478909801952,0,0.5126629597519646
278,0.3778740763664245,0.4899728973959281,0.1375788988822721,0.5912513790183239,0,0.4144591861211364
279,0.7179845571517944,0.7002719355496797,0.2158968426964627,0.7300334234784934,0,0.5635635667627941
280,0.5869882702827454,0.6422897406894674,0.1592231092553442,0.7031458663891103,0,0.46934432206701104
281,0.692376971244812,0.6782692714207895,0.232855616849391,0.7469382944266497,0,0.639551236044311
282,0.6230008900165558,0.6475518115020609,0.226309831751257,0.7439975567927205,0,0.5573833029528548
283,0.5368732511997223,0.565311278340215,0.3860303806647249,0.7200150284780359,0,0.6752949725492423
284,0.6631231904029846,0.6676176041215721,0.1627185963167903,0.7840200656999629,1,0.5610947556094074
285,0.5275352895259857,0.5759259189100133,0.2633060545439665,0.7093559009788685,0,0.5799523228977334
286,0.6246897876262665,0.6278383595430415,0.2225064869757569,0.7937118818988574,1,0.6483682255682587
